abs_risk_difference,concept,expert_index,layer_index,messages_0_activation_rate,messages_0_token_count,messages_1_activation_rate,messages_1_token_count,risk_difference,run_name,steering_coefficient,top_negative_experts,top_positive_experts
0.015969371061855323,mixtral_8x7b_instruct_v0_1_Shadows,1,6,0.08199529008777563,4671,0.09796466114963095,4471,-0.015969371061855323,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.14824065897974437,mixtral_8x7b_instruct_v0_1_Shadows,2,6,0.39391993149218585,4671,0.5421605904719302,4471,-0.14824065897974437,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.0002623534401220706,mixtral_8x7b_instruct_v0_1_Shadows,3,6,0.23913508884607151,4671,0.23887273540594944,4471,0.0002623534401220706,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.022119761209049543,mixtral_8x7b_instruct_v0_1_Shadows,4,6,0.2444872618283023,4671,0.26660702303735184,4471,-0.022119761209049543,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.07414302624669242,mixtral_8x7b_instruct_v0_1_Shadows,5,6,0.27253264825519163,4671,0.19838962200849922,4471,0.07414302624669242,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.03513223326845605,mixtral_8x7b_instruct_v0_1_Shadows,6,6,0.17961892528366516,4671,0.1444866920152091,4471,0.03513223326845605,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.0004060037997435373,mixtral_8x7b_instruct_v0_1_Shadows,7,6,0.23592378505673303,4671,0.2355177812569895,4471,0.0004060037997435373,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.10661399295280066,mixtral_8x7b_instruct_v0_1_Shadows,0,7,0.0783558124598587,4671,0.18496980541265937,4471,-0.10661399295280066,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.02220714851115263,mixtral_8x7b_instruct_v0_1_Shadows,1,7,0.37144080496681653,4671,0.39364795347796916,4471,-0.02220714851115263,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.015226986003331444,mixtral_8x7b_instruct_v0_1_Shadows,2,7,0.1853992721044744,4671,0.20062625810780585,4471,-0.015226986003331444,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.019179860832489293,mixtral_8x7b_instruct_v0_1_Shadows,3,7,0.28623421108970243,4671,0.26705435025721314,4471,0.019179860832489293,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.06305259599902147,mixtral_8x7b_instruct_v0_1_Shadows,4,7,0.5054592164418754,4671,0.44240662044285395,4471,0.06305259599902147,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.09674387251011432,mixtral_8x7b_instruct_v0_1_Shadows,5,7,0.3022907300363948,4671,0.20554685752628046,4471,0.09674387251011432,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.006114860624914481,mixtral_8x7b_instruct_v0_1_Shadows,6,7,0.1716977092699636,4671,0.1778125698948781,4471,-0.006114860624914481,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.028813341249425806,mixtral_8x7b_instruct_v0_1_Shadows,7,7,0.09912224363091415,4671,0.12793558488033996,4471,-0.028813341249425806,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.050675202179501555,mixtral_8x7b_instruct_v0_1_Shadows,0,8,0.16784414472275744,4671,0.218519346902259,4471,-0.050675202179501555,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.02389269394749799,mixtral_8x7b_instruct_v0_1_Shadows,1,8,0.2541211731963177,4671,0.2780138671438157,4471,-0.02389269394749799,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.005110217893174979,mixtral_8x7b_instruct_v0_1_Shadows,2,8,0.20423892100192678,4671,0.20934913889510176,4471,-0.005110217893174979,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.05251541116970604,mixtral_8x7b_instruct_v0_1_Shadows,3,8,0.5960179833012202,4671,0.5435025721315142,4471,0.05251541116970604,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.005847623072565311,mixtral_8x7b_instruct_v0_1_Shadows,4,8,0.2207236137871976,4671,0.2265712368597629,4471,-0.005847623072565311,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.0659329772432452,mixtral_8x7b_instruct_v0_1_Shadows,5,8,0.31106829372725325,4671,0.24513531648400805,4471,0.0659329772432452,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.06891554177661308,mixtral_8x7b_instruct_v0_1_Shadows,6,8,0.11560693641618497,4671,0.18452247819279805,4471,-0.06891554177661308,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.03599289045640161,mixtral_8x7b_instruct_v0_1_Shadows,7,8,0.13037893384714194,4671,0.09438604339074033,4471,0.03599289045640161,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.004097243440577436,mixtral_8x7b_instruct_v0_1_Shadows,0,9,0.20659387711410832,4671,0.21069112055468575,4471,-0.004097243440577436,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.0914252179451285,mixtral_8x7b_instruct_v0_1_Shadows,1,9,0.20381074716334832,4671,0.2952359651084768,4471,-0.0914252179451285,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.04627586203264014,mixtral_8x7b_instruct_v0_1_Shadows,2,9,0.1505031042603297,4671,0.10422724222768956,4471,0.04627586203264014,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.05288473624429295,mixtral_8x7b_instruct_v0_1_Shadows,3,9,0.10276172125883108,4671,0.04987698501453813,4471,0.05288473624429295,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.0482031710242285,mixtral_8x7b_instruct_v0_1_Shadows,4,9,0.14258188824662812,4671,0.19078505927085662,4471,-0.0482031710242285,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.05063861922125129,mixtral_8x7b_instruct_v0_1_Shadows,5,9,0.41297366730892743,4671,0.36233504808767614,4471,0.05063861922125129,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.011300399189984378,mixtral_8x7b_instruct_v0_1_Shadows,6,9,0.5626204238921002,4671,0.5739208230820846,4471,-0.011300399189984378,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.0052268141017344505,mixtral_8x7b_instruct_v0_1_Shadows,7,9,0.21815457075572683,4671,0.21292775665399238,4471,0.0052268141017344505,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.003154849198007237,mixtral_8x7b_instruct_v0_1_Shadows,0,10,0.2594733461785485,4671,0.25631849698054127,4471,0.003154849198007237,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.02077658246313535,mixtral_8x7b_instruct_v0_1_Shadows,1,10,0.11946050096339114,4671,0.1402370834265265,4471,-0.02077658246313535,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.13824364738605904,mixtral_8x7b_instruct_v0_1_Shadows,2,10,0.23956326268464997,4671,0.10131961529859092,4471,0.13824364738605904,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.04872308955915189,mixtral_8x7b_instruct_v0_1_Shadows,3,10,0.1642046670948405,4671,0.21292775665399238,4471,-0.04872308955915189,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.09005230357477273,mixtral_8x7b_instruct_v0_1_Shadows,4,10,0.3331192464140441,4671,0.42317154998881684,4471,-0.09005230357477273,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.005429456875707145,mixtral_8x7b_instruct_v0_1_Shadows,5,10,0.17362449154356668,4671,0.16819503466785954,4471,0.005429456875707145,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.07153021773899026,mixtral_8x7b_instruct_v0_1_Shadows,6,10,0.3990580175551274,4671,0.47058823529411764,4471,-0.07153021773899026,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.08425423987627681,mixtral_8x7b_instruct_v0_1_Shadows,7,10,0.3114964675658317,4671,0.2272422276895549,4471,0.08425423987627681,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.026946748476504134,mixtral_8x7b_instruct_v0_1_Shadows,0,11,0.26739456219225005,4671,0.2943413106687542,4471,-0.026946748476504134,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.028248795336113353,mixtral_8x7b_instruct_v0_1_Shadows,1,11,0.46349818026118605,4671,0.4352493849250727,4471,0.028248795336113353,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.10340450873468404,mixtral_8x7b_instruct_v0_1_Shadows,2,11,0.19160779276386214,4671,0.2950123014985462,4471,-0.10340450873468404,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.00017084816104316614,mixtral_8x7b_instruct_v0_1_Shadows,3,11,0.036180689359880114,4671,0.03600984119883695,4471,0.00017084816104316614,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.1513131486382353,mixtral_8x7b_instruct_v0_1_Shadows,4,11,0.26739456219225005,4671,0.11608141355401476,4471,0.1513131486382353,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.020703033479009147,mixtral_8x7b_instruct_v0_1_Shadows,5,11,0.19781631342324985,4671,0.218519346902259,4471,-0.020703033479009147,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.029109452524058943,mixtral_8x7b_instruct_v0_1_Shadows,6,11,0.4142581888246628,4671,0.38514873630060387,4471,0.029109452524058943,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.057787953969253375,mixtral_8x7b_instruct_v0_1_Shadows,7,11,0.16184971098265896,4671,0.21963766495191234,4471,-0.057787953969253375,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.006502285644813657,mixtral_8x7b_instruct_v0_1_Shadows,0,12,0.07535859558980947,4671,0.08186088123462312,4471,-0.006502285644813657,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.023934975036679962,mixtral_8x7b_instruct_v0_1_Shadows,1,12,0.6099336330550204,4671,0.5859986580183404,4471,0.023934975036679962,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.06656283618673225,mixtral_8x7b_instruct_v0_1_Shadows,2,12,0.16698779704560052,4671,0.10042496085886826,4471,0.06656283618673225,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.050742382664351215,mixtral_8x7b_instruct_v0_1_Shadows,3,12,0.2956540355384286,4671,0.2449116528740774,4471,0.050742382664351215,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.08871362587346004,mixtral_8x7b_instruct_v0_1_Shadows,4,12,0.36180689359880114,4671,0.2730932677253411,4471,0.08871362587346004,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.01644552412054734,mixtral_8x7b_instruct_v0_1_Shadows,5,12,0.22736030828516376,4671,0.21091478416461643,4471,0.01644552412054734,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.01073949241911562,mixtral_8x7b_instruct_v0_1_Shadows,6,12,0.2200813530293299,4671,0.23082084544844553,4471,-0.01073949241911562,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.22915756581784147,mixtral_8x7b_instruct_v0_1_Shadows,7,12,0.04281738385784629,4671,0.27197494967568775,4471,-0.22915756581784147,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.06772946864067164,mixtral_8x7b_instruct_v0_1_Shadows,0,13,0.43909227146221363,4671,0.5068217401028853,4471,-0.06772946864067164,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.09877475341098976,mixtral_8x7b_instruct_v0_1_Shadows,1,13,0.2718903874973239,4671,0.17311563408633415,4471,0.09877475341098976,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.06750470371131717,mixtral_8x7b_instruct_v0_1_Shadows,2,13,0.004067651466495397,4671,0.07157235517781257,4471,-0.06750470371131717,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.04204057059646649,mixtral_8x7b_instruct_v0_1_Shadows,3,13,0.4951830443159923,4671,0.4531424737195258,4471,0.04204057059646649,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.005121662038491515,mixtral_8x7b_instruct_v0_1_Shadows,4,13,0.1594947548704774,4671,0.16461641690896892,4471,-0.005121662038491515,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.017084863987769427,mixtral_8x7b_instruct_v0_1_Shadows,5,13,0.2269321344465853,4671,0.24401699843435473,4471,-0.017084863987769427,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.018132458177035737,mixtral_8x7b_instruct_v0_1_Shadows,6,13,0.16035110254763435,4671,0.1784835607246701,4471,-0.018132458177035737,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.034757832547829215,mixtral_8x7b_instruct_v0_1_Shadows,7,13,0.24298865339327766,4671,0.20823082084544844,4471,0.034757832547829215,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.07631171572589807,mixtral_8x7b_instruct_v0_1_Shadows,0,14,0.3290515949475487,4671,0.25273987922165064,4471,0.07631171572589807,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.04802901890491404,mixtral_8x7b_instruct_v0_1_Shadows,1,14,0.12631128238064654,4671,0.0782822634757325,4471,0.04802901890491404,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.02131254195488308,mixtral_8x7b_instruct_v0_1_Shadows,2,14,0.783558124598587,4671,0.7622455826437039,4471,0.02131254195488308,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.0070036732833458765,mixtral_8x7b_instruct_v0_1_Shadows,3,14,0.08156711624919717,4671,0.08857078953254305,4471,-0.0070036732833458765,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.0005662218341747349,mixtral_8x7b_instruct_v0_1_Shadows,4,14,0.1376578891029758,4671,0.13822411093715053,4471,-0.0005662218341747349,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.07370824449157133,mixtral_8x7b_instruct_v0_1_Shadows,5,14,0.11774780560907729,4671,0.19145605010064862,4471,-0.07370824449157133,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.04906291842656313,mixtral_8x7b_instruct_v0_1_Shadows,6,14,0.13680154142581888,4671,0.185864459852382,4471,-0.04906291842656313,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.015312218550040224,mixtral_8x7b_instruct_v0_1_Shadows,7,14,0.28730464568614855,4671,0.3026168642361888,4471,-0.015312218550040224,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.07442845951126029,mixtral_8x7b_instruct_v0_1_Shadows,0,15,0.22115178762577606,4671,0.14672332811451577,4471,0.07442845951126029,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.0791419151111607,mixtral_8x7b_instruct_v0_1_Shadows,1,15,0.3042175123099979,4671,0.3833594274211586,4471,-0.0791419151111607,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.14977350408381213,mixtral_8x7b_instruct_v0_1_Shadows,2,15,0.4318133162063798,4671,0.2820398121225677,4471,0.14977350408381213,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.07485864445487345,mixtral_8x7b_instruct_v0_1_Shadows,3,15,0.26846499678869623,4671,0.3433236412435697,4471,-0.07485864445487345,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.0631879625212381,mixtral_8x7b_instruct_v0_1_Shadows,4,15,0.3125669021622779,4671,0.375754864683516,4471,-0.0631879625212381,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.0699757771975261,mixtral_8x7b_instruct_v0_1_Shadows,5,15,0.1293084992506958,4671,0.1992842764482219,4471,-0.0699757771975261,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.07069876945750106,mixtral_8x7b_instruct_v0_1_Shadows,6,15,0.1995290087775637,4671,0.12883023932006263,4471,0.07069876945750106,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.007736433767775136,mixtral_8x7b_instruct_v0_1_Shadows,7,15,0.1329479768786127,4671,0.14068441064638784,4471,-0.007736433767775136,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.019636621092632423,mixtral_8x7b_instruct_v0_1_Shadows,0,16,0.17897666452579747,4671,0.1986132856184299,4471,-0.019636621092632423,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.06751820684512155,mixtral_8x7b_instruct_v0_1_Shadows,1,16,0.29436951402269323,4671,0.3618877208678148,4471,-0.06751820684512155,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.05767801356068972,mixtral_8x7b_instruct_v0_1_Shadows,2,16,0.03939199314921858,4671,0.0970700067099083,4471,-0.05767801356068972,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.06305068066089317,mixtral_8x7b_instruct_v0_1_Shadows,3,16,0.30550203382573327,4671,0.2424513531648401,4471,0.06305068066089317,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.16308859956748795,mixtral_8x7b_instruct_v0_1_Shadows,4,16,0.44915435666880754,4671,0.2860657571013196,4471,0.16308859956748795,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.0017187765528711707,mixtral_8x7b_instruct_v0_1_Shadows,5,16,0.3134232498394348,4671,0.315142026392306,4471,-0.0017187765528711707,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.031447984611790436,mixtral_8x7b_instruct_v0_1_Shadows,6,16,0.2519803040034254,4671,0.22053231939163498,4471,0.031447984611790436,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.1110356467888566,mixtral_8x7b_instruct_v0_1_Shadows,7,16,0.16720188396488975,4671,0.27823753075374635,4471,-0.1110356467888566,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.018744265058663667,mixtral_8x7b_instruct_v0_1_Shadows,0,17,0.2609719546135731,4671,0.24222768955490942,4471,0.018744265058663667,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.008693480347026716,mixtral_8x7b_instruct_v0_1_Shadows,1,17,0.16934275315778205,4671,0.17803623350480877,4471,-0.008693480347026716,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.00917600190499529,mixtral_8x7b_instruct_v0_1_Shadows,2,17,0.24512952258617,4671,0.2543055244911653,4471,-0.00917600190499529,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.037481012415173875,mixtral_8x7b_instruct_v0_1_Shadows,3,17,0.18711196745878828,4671,0.1496309550436144,4471,0.037481012415173875,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.02811328516353709,mixtral_8x7b_instruct_v0_1_Shadows,4,17,0.18347248983087133,4671,0.21158577499440842,4471,-0.02811328516353709,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.012166419324689093,mixtral_8x7b_instruct_v0_1_Shadows,5,17,0.2519803040034254,4671,0.2641467233281145,4471,-0.012166419324689093,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.04619915274060227,mixtral_8x7b_instruct_v0_1_Shadows,6,17,0.15778205951616356,4671,0.20398121225676583,4471,-0.04619915274060227,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.048123062007012885,mixtral_8x7b_instruct_v0_1_Shadows,7,17,0.5442089488332262,4671,0.49608588682621335,4471,0.048123062007012885,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.02569028666434814,mixtral_8x7b_instruct_v0_1_Shadows,0,18,0.4393063583815029,4671,0.46499664504585103,4471,-0.02569028666434814,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.1250793368965326,mixtral_8x7b_instruct_v0_1_Shadows,1,18,0.3138514236780133,4671,0.18877208678148066,4471,0.1250793368965326,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.02548726082274977,mixtral_8x7b_instruct_v0_1_Shadows,2,18,0.3652322843074288,4671,0.33974502348467905,4471,0.02548726082274977,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.04996714955692724,mixtral_8x7b_instruct_v0_1_Shadows,3,18,0.1370156283451081,4671,0.18698277790203535,4471,-0.04996714955692724,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.04832651879969016,mixtral_8x7b_instruct_v0_1_Shadows,4,18,0.13466067223292658,4671,0.08633415343323642,4471,0.04832651879969016,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.10236404917994557,mixtral_8x7b_instruct_v0_1_Shadows,5,18,0.16334831941768357,4671,0.26571236859762914,4471,-0.10236404917994557,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.04231685812147179,mixtral_8x7b_instruct_v0_1_Shadows,6,18,0.16099336330550204,4671,0.20331022142697383,4471,-0.04231685812147179,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.021445227003720202,mixtral_8x7b_instruct_v0_1_Shadows,7,18,0.2855919503318347,4671,0.2641467233281145,4471,0.021445227003720202,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.04902925635895848,mixtral_8x7b_instruct_v0_1_Shadows,0,19,0.10104902590451724,4671,0.15007828226347572,4471,-0.04902925635895848,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.1015614746207403,mixtral_8x7b_instruct_v0_1_Shadows,1,19,0.10040676514664953,4671,0.20196823976738984,4471,-0.1015614746207403,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.05308436236071362,mixtral_8x7b_instruct_v0_1_Shadows,2,19,0.29329907942624706,4671,0.24021471706553343,4471,0.05308436236071362,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.048189284822798426,mixtral_8x7b_instruct_v0_1_Shadows,3,19,0.09227146221365874,4671,0.14046074703645717,4471,-0.048189284822798426,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.06303473547097516,mixtral_8x7b_instruct_v0_1_Shadows,4,19,0.3091415114536502,4671,0.37217624692462536,4471,-0.06303473547097516,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.13883716278856184,mixtral_8x7b_instruct_v0_1_Shadows,5,19,0.45129522586169984,4671,0.312458063073138,4471,0.13883716278856184,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.025508856260146207,mixtral_8x7b_instruct_v0_1_Shadows,6,19,0.2697495183044316,4671,0.2442406620442854,4471,0.025508856260146207,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.044384369864050754,mixtral_8x7b_instruct_v0_1_Shadows,7,19,0.3827874116891458,4671,0.33840304182509506,4471,0.044384369864050754,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.16578089460751394,mixtral_8x7b_instruct_v0_1_Shadows,0,20,0.41896810104902593,4671,0.253187206441512,4471,0.16578089460751394,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.002496786900581166,mixtral_8x7b_instruct_v0_1_Shadows,1,20,0.10918432883750803,4671,0.10668754193692687,4471,0.002496786900581166,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.11060129598481444,mixtral_8x7b_instruct_v0_1_Shadows,2,20,0.16249197174052665,4671,0.2730932677253411,4471,-0.11060129598481444,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.05447556821019456,mixtral_8x7b_instruct_v0_1_Shadows,3,20,0.3678013273388996,4671,0.42227689554909414,4471,-0.05447556821019456,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.005297777379387442,mixtral_8x7b_instruct_v0_1_Shadows,4,20,0.07343181331620638,4671,0.07872959069559382,4471,-0.005297777379387442,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.03941014097798412,mixtral_8x7b_instruct_v0_1_Shadows,5,20,0.2160137015628345,4671,0.2554238425408186,4471,-0.03941014097798412,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.009586458865887104,mixtral_8x7b_instruct_v0_1_Shadows,6,20,0.40569471205309354,4671,0.39610825318720644,4471,0.009586458865887104,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.03192064217839832,mixtral_8x7b_instruct_v0_1_Shadows,7,20,0.24641404410190537,4671,0.21449340192350705,4471,0.03192064217839832,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.052281835684961475,mixtral_8x7b_instruct_v0_1_Shadows,0,21,0.5112395632626846,4671,0.45895772757772313,4471,0.052281835684961475,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.15440321152405323,mixtral_8x7b_instruct_v0_1_Shadows,1,21,0.18668379362020981,4671,0.34108700514426304,4471,-0.15440321152405323,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.06595581765042502,mixtral_8x7b_instruct_v0_1_Shadows,2,21,0.24555769642474845,4671,0.17960187877432343,4471,0.06595581765042502,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.005181899422626091,mixtral_8x7b_instruct_v0_1_Shadows,3,21,0.1708413615928067,4671,0.17602326101543278,4471,-0.005181899422626091,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
0.02683628134995522,mixtral_8x7b_instruct_v0_1_Shadows,4,21,0.15007493042175124,4671,0.12323864907179602,4471,0.02683628134995522,mixtral_steermoe_fears_seed7_question_only_coef1_pos20_neg0,1.0,0,20
